,Condition,Owner,Size,Type,Quality,week
5551,O,7,2,DRY,CLASE A,3
5552,O,7,2,DRY,CLASE B-C,3
5553,O,7,2,DRY,CLASE B-C,3
5554,O,7,2,DRY,CLASE B-C,3
5555,O,7,2,DRY,CLASE B-C,3
5556,O,7,2,DRY,CLASE B-C,3
5557,D,7,2,DRY,CLASE B-C,3
5558,O,7,2,DRY,CLASE B-C,3
5559,O,7,2,DRY,CLASE B-C,3
5560,D,7,2,DRY,CLASE B-C,3
5561,O,7,2,DRY,CLASE B-C,3
5562,O,7,2,DRY,CLASE B-C,3
5563,O,7,2,DRY,CLASE B-C,3
5564,O,7,2,DRY,CLASE B-C,3
5565,I,7,2,DRY,INSPECTION,3
5566,D,7,2,DRY,CLASE B-C,3
5567,O,7,2,DRY,CLASE B-C,3
5568,O,7,2,DRY,CLASE B-C,3
5569,O,7,2,DRY,CLASE B-C,3
5570,O,7,2,DRY,CLASE B-C,3
5571,O,7,2,DRY,CLASE B-C,3
5572,O,7,2,DRY,CLASE B-C,3
5573,O,7,2,DRY,CLASE B-C,3
5574,O,7,2,DRY,CLASE B-C,3
5575,O,7,2,DRY,CLASE B-C,3
5576,O,7,2,DRY,CLASE B-C,3
5577,O,7,2,DRY,CLASE B-C,3
5578,O,7,2,DRY,CLASE B-C,3
5579,O,7,2,DRY,CLASE B-C,3
5580,O,7,2,DRY,CLASE B-C,3
5581,O,7,2,DRY,CLASE B-C,3
5582,O,7,2,DRY,CLASE B-C,3
5583,O,7,2,DRY,CLASE B-C,3
5584,O,7,2,DRY,CLASE B-C,3
5585,D,7,2,DRY,CLASE B-C,3
5586,O,7,2,DRY,CLASE B-C,3
5587,O,7,2,DRY,CLASE B-C,3
5588,O,7,2,DRY,CLASE B-C,3
5589,O,7,2,DRY,CLASE B-C,3
5590,O,7,2,DRY,CLASE B-C,3
5591,O,7,2,DRY,CLASE B-C,3
5592,O,7,2,DRY,CLASE B-C,3
5593,O,7,2,DRY,CLASE B-C,3
5594,O,7,2,DRY,CLASE B-C,3
5595,O,7,2,DRY,CLASE B-C,3
5596,O,7,2,DRY,CLASE B-C,3
5597,O,7,2,DRY,CLASE B-C,3
5598,O,7,2,DRY,CLASE B-C,3
5599,I,7,2,DRY,INSPECTION,3
5600,O,7,2,DRY,CLASE B-C,3
5601,O,7,2,DRY,CLASE B-C,3
5602,O,7,2,DRY,CLASE B-C,3
5603,O,7,2,DRY,CLASE B-C,3
5604,O,7,2,DRY,CLASE B-C,3
5605,O,7,2,DRY,CLASE B-C,3
5606,O,7,2,DRY,CLASE B-C,3
5607,O,7,2,DRY,CLASE B-C,3
5608,O,7,2,DRY,CLASE B-C,3
5609,O,7,2,DRY,CLASE B-C,3
5610,O,7,2,DRY,CLASE B-C,3
5611,O,7,2,DRY,CLASE B-C,3
5612,O,7,2,DRY,CLASE B-C,3
5613,O,7,2,DRY,CLASE B-C,3
5614,O,7,2,DRY,CLASE B-C,3
5615,O,7,2,DRY,CLASE B-C,3
5616,O,7,2,DRY,CLASE B-C,3
5617,I,7,2,DRY,INSPECTION,3
5618,O,7,2,DRY,CLASE B-C,3
5619,O,7,2,DRY,CLASE B-C,3
5620,O,7,2,DRY,CLASE B-C,3
5621,O,7,2,DRY,CLASE B-C,3
5622,D,7,2,DRY,CLASE B-C,3
5623,O,7,2,DRY,CLASE B-C,3
5624,O,7,2,DRY,CLASE B-C,3
5625,O,7,2,DRY,CLASE B-C,3
5626,O,7,2,DRY,CLASE B-C,3
5627,O,7,2,DRY,CLASE B-C,3
5628,O,7,2,DRY,CLASE B-C,3
5629,I,7,2,DRY,CLASE B-C,3
5630,O,7,2,DRY,CLASE B-C,3
5631,O,7,2,DRY,CLASE B-C,3
5632,O,7,2,DRY,CLASE B-C,3
5633,O,7,2,DRY,CLASE B-C,3
5634,O,7,2,DRY,CLASE B-C,3
5635,O,7,2,DRY,CLASE B-C,3
5636,O,7,2,DRY,CLASE B-C,3
5637,O,7,2,DRY,CLASE B-C,3
5638,O,7,2,DRY,CLASE B-C,3
5639,O,7,2,DRY,CLASE B-C,3
5640,D,7,2,DRY,CLASE B-C,3
5641,O,7,2,DRY,CLASE B-C,3
5642,D,7,2,DRY,CLASE B-C,3
5643,O,7,2,DRY,CLASE B-C,3
5644,O,7,2,DRY,CLASE B-C,3
5645,O,7,2,DRY,CLASE B-C,3
5646,O,7,2,DRY,CLASE B-C,3
5647,I,7,2,DRY,INSPECTION,3
5648,D,7,2,DRY,CLASE B-C,3
5649,O,7,2,DRY,CLASE B-C,3
5650,O,7,2,DRY,CLASE B-C,3
5651,O,7,2,DRY,CLASE B-C,3
5652,O,7,2,DRY,CLASE B-C,3
5653,O,7,2,DRY,CLASE B-C,3
5654,O,7,2,DRY,CLASE B-C,3
5655,D,7,2,DRY,CLASE B-C,3
5656,O,7,2,DRY,CLASE B-C,3
5657,O,7,2,DRY,CLASE B-C,3
5658,O,7,2,DRY,CLASE B-C,3
5659,O,7,2,DRY,CLASE B-C,3
5660,O,7,2,DRY,CLASE B-C,3
5661,O,7,2,DRY,CLASE B-C,3
5662,O,7,2,DRY,CLASE B-C,3
5663,O,7,2,DRY,CLASE B-C,3
5664,O,7,2,DRY,CLASE B-C,3
5665,O,7,2,DRY,CLASE B-C,3
5666,O,7,2,DRY,CLASE B-C,3
5667,O,7,2,DRY,CLASE B-C,3
5668,I,7,2,DRY,INSPECTION,3
5669,O,7,2,DRY,CLASE B-C,3
5670,O,7,2,DRY,CLASE B-C,3
5671,O,7,2,DRY,CLASE B-C,3
5672,O,7,2,DRY,CLASE B-C,3
5673,O,7,2,DRY,CLASE B-C,3
5674,O,7,2,DRY,CLASE B-C,3
5675,O,7,2,DRY,CLASE B-C,3
5676,O,7,2,DRY,CLASE B-C,3
5677,O,7,2,DRY,CLASE B-C,3
5678,O,7,2,DRY,CLASE B-C,3
5679,O,7,2,DRY,CLASE B-C,3
5680,O,7,2,DRY,CLASE B-C,3
5681,O,7,2,DRY,CLASE B-C,3
5682,D,7,2,DRY,CLASE B-C,3
5683,O,7,2,DRY,CLASE B-C,3
5684,O,7,2,DRY,CLASE B-C,3
5685,O,7,2,DRY,CLASE B-C,3
5686,O,7,2,DRY,CLASE B-C,3
5687,O,7,2,DRY,CLASE B-C,3
5688,O,7,2,DRY,CLASE B-C,3
5689,O,7,2,DRY,CLASE B-C,3
5690,O,7,2,DRY,CLASE B-C,3
5691,O,7,2,DRY,CLASE B-C,3
5692,D,7,2,DRY,CLASE B-C,3
5693,O,7,2,DRY,CLASE B,3
5694,O,7,2,DRY,CLASE B-C,3
5695,O,7,2,DRY,CLASE B-C,3
5696,O,7,2,DRY,CLASE B-C,3
5697,O,7,2,DRY,CLASE A,3
5698,O,7,2,DRY,CLASE B-C,3
5699,O,7,2,DRY,CLASE B-C,3
5700,O,7,2,DRY,CLASE B-C,3
5701,O,7,2,DRY,CLASE B-C,3
5702,O,7,2,DRY,CLASE B-C,3
5703,O,7,2,DRY,CLASE B-C,3
5704,O,7,2,DRY,CLASE A,3
5705,O,7,2,DRY,CLASE A,3
5706,O,7,2,DRY,CLASE A,3
5707,O,7,2,DRY,CLASE A,3
5708,O,7,2,DRY,CLASE A,3
5709,D,7,2,DRY,CLASE B-C,3
5710,O,7,2,DRY,CLASE B-C,3
5711,O,7,2,DRY,CLASE B-C,3
5712,O,7,2,DRY,CLASE B-C,3
5713,O,7,2,DRY,CLASE B-C,3
5714,O,7,2,DRY,CLASE B-C,3
5715,O,7,2,DRY,CLASE A,3
5716,O,7,2,DRY,CLASE B-C,3
5717,O,7,2,DRY,CLASE B-C,3
5718,O,7,2,DRY,CLASE A,3
5719,O,7,2,DRY,CLASE B-C,3
5720,O,7,2,DRY,CLASE B-C,3
5721,O,7,2,DRY,CLASE B-C,3
5722,O,7,2,DRY,CLASE A,3
5723,O,7,2,DRY,CLASE B-C,3
5724,O,7,2,DRY,CLASE B-C,3
5725,D,7,2,DRY,CLASE B-C,3
5726,D,7,2,DRY,CLASE B-C,3
5727,O,7,2,DRY,CLASE B-C,3
5728,O,7,2,DRY,CLASE B-C,3
5729,O,7,2,DRY,CLASE B-C,3
5730,O,7,2,DRY,CLASE B-C,3
5731,O,7,2,DRY,CLASE B-C,3
5732,O,7,2,DRY,CLASE B-C,3
5733,D,7,2,DRY,CLASE B-C,3
5734,O,7,2,DRY,CLASE B-C,3
5735,O,7,2,DRY,CLASE B-C,3
5736,O,7,2,DRY,CLASE B-C,3
5737,O,7,2,DRY,CLASE B-C,3
5738,O,7,2,DRY,CLASE B-C,3
5739,O,7,2,DRY,CLASE B,3
5740,O,7,2,DRY,CLASE B-C,3
5741,O,7,2,DRY,CLASE B-C,3
5742,O,7,2,DRY,CLASE B-C,3
5743,O,7,2,DRY,CLASE B-C,3
5744,O,7,2,DRY,CLASE A,3
5745,O,7,2,DRY,CLASE B-C,3
5746,O,7,2,DRY,CLASE B,3
5747,O,7,2,DRY,CLASE B-C,3
5748,O,7,2,DRY,CLASE B-C,3
5749,O,7,2,DRY,CLASE B-C,3
5750,O,7,2,DRY,CLASE A,3
5751,O,7,2,DRY,CLASE A,3
5752,O,7,2,DRY,CLASE A,3
5753,O,7,2,DRY,CLASE A,3
5754,O,7,2,DRY,CLASE B,3
5755,O,7,2,DRY,CLASE A,3
5756,O,7,2,DRY,CLASE B-C,3
5757,O,7,2,DRY,CLASE B-C,3
5758,O,7,2,DRY,CLASE A,3
5759,O,7,2,DRY,CLASE B-C,3
5760,O,7,2,DRY,CLASE B-C,3
5761,O,7,2,DRY,CLASE B,3
5762,O,7,2,DRY,CLASE A,3
5763,O,7,2,DRY,CLASE B,3
5764,O,7,2,DRY,CLASE A,3
5765,O,7,2,DRY,CLASE B-C,3
5766,O,7,2,DRY,CLASE A,3
5767,O,7,2,DRY,CLASE B-C,3
5768,O,7,2,DRY,CLASE B-C,3
5769,O,7,2,DRY,CLASE B-C,3
5770,O,7,2,DRY,CLASE B-C,3
5771,O,7,2,DRY,CLASE B-C,3
5772,O,7,2,DRY,CLASE B,3
5773,O,7,2,DRY,CLASE B-C,3
5774,O,7,2,DRY,CLASE B-C,3
5775,O,7,2,DRY,CLASE B-C,3
5776,O,7,2,DRY,CLASE B-C,3
5777,O,7,2,DRY,CLASE B-C,3
5778,O,7,2,DRY,CLASE B-C,3
5779,O,7,2,DRY,CLASE B-C,3
5780,O,7,2,DRY,CLASE B-C,3
5781,O,7,2,DRY,CLASE B-C,3
5782,O,7,2,DRY,CLASE B-C,3
5783,O,7,2,DRY,CLASE B-C,3
5784,O,7,2,DRY,CLASE B-C,3
5785,O,7,2,DRY,CLASE B-C,3
5786,D,7,2,DRY,CLASE B-C,3
5787,O,7,2,DRY,CLASE B-C,3
5788,O,7,2,DRY,CLASE B-C,3
5789,O,7,2,DRY,CLASE B-C,3
5790,O,7,2,DRY,CLASE B-C,3
5791,O,7,2,DRY,CLASE B-C,3
5792,O,7,2,DRY,CLASE B-C,3
5793,O,7,2,DRY,CLASE B-C,3
5794,O,7,2,DRY,CLASE B-C,3
5795,O,7,2,DRY,CLASE B-C,3
5796,O,7,2,DRY,CLASE B-C,3
5797,O,7,2,DRY,CLASE B-C,3
5798,O,7,2,DRY,CLASE B-C,3
5799,O,7,2,DRY,CLASE B-C,3
5800,O,7,2,DRY,CLASE B-C,3
5801,O,7,2,DRY,CLASE B-C,3
5802,O,7,2,DRY,CLASE B-C,3
5803,O,7,2,DRY,CLASE B-C,3
5804,O,7,2,DRY,CLASE B-C,3
5805,O,7,2,DRY,CLASE B-C,3
5806,O,7,2,DRY,CLASE B-C,3
5807,O,7,2,DRY,CLASE B-C,3
5808,O,7,2,DRY,CLASE B-C,3
5809,D,7,2,DRY,CLASE B-C,3
5810,O,7,2,DRY,CLASE B-C,3
5811,O,7,2,DRY,CLASE B-C,3
5812,O,7,2,DRY,CLASE B-C,3
5813,O,7,2,DRY,CLASE B-C,3
5814,O,7,2,DRY,CLASE B-C,3
5815,D,7,2,DRY,CLASE B-C,3
5816,O,7,2,DRY,CLASE B-C,3
5817,O,7,2,DRY,CLASE B-C,3
5818,O,7,2,DRY,CLASE B-C,3
5819,O,7,2,DRY,CLASE B-C,3
5820,O,7,2,DRY,CLASE B-C,3
5821,O,7,2,DRY,CLASE B-C,3
5822,O,7,2,DRY,CLASE B-C,3
5823,O,7,2,DRY,CLASE B-C,3
5824,O,7,2,DRY,CLASE B-C,3
5825,O,7,2,DRY,CLASE B-C,3
5826,O,7,2,DRY,CLASE B-C,3
5827,O,7,2,DRY,CLASE B-C,3
5828,O,7,2,DRY,CLASE B-C,3
5829,O,7,2,DRY,CLASE B-C,3
5830,D,7,2,DRY,CLASE B-C,3
5831,O,7,2,DRY,CLASE B-C,3
5832,O,7,2,DRY,CLASE B-C,3
5833,O,7,2,DRY,CLASE B-C,3
5834,O,7,2,DRY,CLASE B-C,3
5835,O,7,2,DRY,CLASE B-C,3
5836,O,7,2,DRY,CLASE B-C,3
5837,D,7,2,DRY,CLASE B-C,3
5838,O,7,2,DRY,CLASE B-C,3
5839,O,7,2,DRY,CLASE B-C,3
5840,D,7,2,DRY,CLASE B-C,3
5841,O,7,2,DRY,CLASE B-C,3
5842,O,7,2,DRY,CLASE B-C,3
5843,O,7,2,DRY,CLASE B-C,3
5844,O,7,2,DRY,CLASE B-C,3
5845,O,7,2,DRY,CLASE B-C,3
5846,D,7,2,DRY,CLASE B-C,3
5847,D,7,2,DRY,CLASE B-C,3
5848,O,7,2,DRY,CLASE B-C,3
5849,O,7,2,DRY,CLASE B-C,3
5850,O,7,2,DRY,CLASE B-C,3
5851,O,7,2,DRY,CLASE B-C,3
5852,O,7,2,DRY,CLASE B-C,3
5853,D,7,2,DRY,CLASE B-C,3
5854,O,7,2,DRY,CLASE B-C,3
5855,O,7,2,DRY,CLASE B-C,3
5856,O,7,2,DRY,CLASE B-C,3
5857,O,7,2,DRY,CLASE B-C,3
5858,I,7,2,DRY,INSPECTION,3
5859,O,7,2,DRY,CLASE B-C,3
5860,O,7,2,DRY,CLASE B-C,3
5861,O,7,2,DRY,CLASE B-C,3
5862,O,7,2,DRY,CLASE B-C,3
5863,O,7,2,DRY,CLASE B-C,3
5864,O,7,2,DRY,CLASE B-C,3
5865,O,7,2,DRY,CLASE B-C,3
5866,O,7,2,DRY,CLASE B-C,3
5867,O,7,2,DRY,CLASE B-C,3
5868,O,7,2,DRY,CLASE B-C,3
5869,O,7,2,DRY,CLASE B-C,3
5870,O,7,2,DRY,INSPECTION,3
5871,O,7,2,DRY,CLASE B-C,3
5872,O,7,2,DRY,CLASE B-C,3
5873,O,7,2,DRY,CLASE B-C,3
5874,O,7,2,DRY,CLASE B-C,3
5875,O,7,2,DRY,CLASE B-C,3
5876,D,7,2,DRY,CLASE B-C,3
5877,O,7,2,DRY,CLASE B-C,3
5878,O,7,2,DRY,CLASE B-C,3
5879,O,7,2,DRY,CLASE B-C,3
5880,O,7,2,DRY,CLASE B-C,3
5881,O,7,2,DRY,CLASE B-C,3
5882,O,7,2,DRY,CLASE B-C,3
5883,O,7,2,DRY,CLASE B-C,3
5884,D,7,2,DRY,CLASE B-C,3
5885,O,7,2,DRY,CLASE B-C,3
5886,D,7,2,DRY,CLASE B-C,3
5887,O,7,2,DRY,CLASE B-C,3
5888,O,7,2,DRY,CLASE B-C,3
5889,O,7,2,DRY,CLASE B-C,3
5890,O,7,2,DRY,CLASE B-C,3
5891,O,7,2,DRY,CLASE B-C,3
5892,O,7,2,DRY,CLASE B-C,3
5893,O,7,2,DRY,CLASE B-C,3
5894,O,7,2,DRY,CLASE B-C,3
5895,O,7,2,DRY,CLASE B-C,3
5896,O,7,2,DRY,CLASE B-C,3
5897,O,7,2,DRY,CLASE B-C,3
5898,I,7,2,DRY,CLASE B-C,3
5899,O,7,2,DRY,CLASE B-C,3
5900,O,7,2,DRY,CLASE B-C,3
5901,O,7,2,DRY,CLASE B-C,3
5902,O,7,2,DRY,CLASE B-C,3
5903,O,7,2,DRY,CLASE B-C,3
5904,O,7,2,DRY,CLASE B-C,3
5905,O,7,2,DRY,CLASE B-C,3
5906,O,7,2,DRY,CLASE B-C,3
5907,O,7,2,DRY,CLASE B-C,3
5908,O,7,2,DRY,CLASE B-C,3
5909,O,7,2,DRY,CLASE B-C,3
5910,O,7,2,DRY,CLASE B-C,3
5911,O,7,2,DRY,CLASE B-C,3
5912,O,7,2,DRY,CLASE B-C,3
5913,O,7,2,DRY,CLASE B-C,3
5914,O,7,2,DRY,CLASE B-C,3
5915,D,7,2,DRY,CLASE B-C,3
5916,O,7,2,DRY,CLASE B-C,3
5917,O,7,2,DRY,CLASE D,3
5918,O,7,2,DRY,CLASE A,3
5919,O,7,2,DRY,CLASE B-C,3
5920,O,7,2,DRY,CLASE B-C,3
5921,O,7,2,DRY,CLASE B-C,3
5922,O,7,2,DRY,CLASE B-C,3
5923,O,7,2,DRY,CLASE B-C,3
5924,O,7,2,DRY,CLASE B-C,3
5925,O,7,2,DRY,CLASE B-C,3
5926,O,7,2,DRY,CLASE B-C,3
5927,O,7,2,DRY,CLASE B-C,3
5928,D,7,2,DRY,CLASE B-C,3
5929,O,7,2,DRY,CLASE B-C,3
5930,O,7,2,DRY,CLASE B-C,3
5931,O,7,2,DRY,CLASE B-C,3
5932,O,7,2,DRY,CLASE B-C,3
5933,O,7,2,DRY,CLASE B-C,3
5934,O,7,2,DRY,CLASE B-C,3
5935,O,7,2,DRY,CLASE B-C,3
5936,O,7,2,DRY,CLASE B-C,3
5937,O,7,2,DRY,CLASE B-C,3
5938,O,7,2,DRY,CLASE B-C,3
5939,O,7,2,DRY,CLASE B-C,3
5940,O,7,2,DRY,CLASE B-C,3
5941,O,7,2,DRY,CLASE B-C,3
5942,O,7,2,DRY,CLASE B-C,3
5943,O,7,2,DRY,CLASE B-C,3
5944,O,7,2,DRY,CLASE B-C,3
5945,O,7,2,DRY,CLASE B-C,3
5946,O,7,2,DRY,CLASE B-C,3
5947,O,7,2,DRY,CLASE B-C,3
5948,O,7,2,DRY,CLASE B-C,3
5949,I,7,2,DRY,INSPECTION,3
5950,O,7,2,DRY,CLASE B-C,3
5951,O,7,2,DRY,CLASE B-C,3
5952,O,7,2,DRY,CLASE B-C,3
5953,O,7,2,DRY,CLASE B-C,3
5954,O,7,2,DRY,CLASE B-C,3
5955,O,7,2,DRY,CLASE B-C,3
5956,O,7,2,DRY,CLASE B-C,3
5957,O,7,2,DRY,CLASE B-C,3
5958,O,7,2,DRY,CLASE B-C,3
5959,O,7,2,DRY,CLASE B-C,3
5960,O,7,2,DRY,CLASE B-C,3
5961,O,7,2,DRY,CLASE B-C,3
5962,O,7,2,DRY,CLASE B-C,3
5963,O,7,2,DRY,CLASE B-C,3
5964,O,7,2,DRY,CLASE B-C,3
5965,O,7,2,DRY,CLASE B-C,3
5966,O,7,2,DRY,CLASE B-C,3
5967,O,7,2,DRY,CLASE B-C,3
5968,O,7,2,DRY,CLASE B-C,3
5969,O,7,2,DRY,CLASE B-C,3
5970,O,7,2,DRY,CLASE B-C,3
5971,O,7,2,DRY,CLASE B-C,3
5972,O,7,2,DRY,CLASE B-C,3
5973,O,7,2,DRY,CLASE B-C,3
5974,O,7,2,DRY,CLASE B-C,3
5975,O,7,2,DRY,CLASE B-C,3
5976,O,7,2,DRY,CLASE B-C,3
5977,O,7,2,DRY,CLASE B-C,3
5978,O,7,2,DRY,CLASE B-C,3
5979,O,7,2,DRY,CLASE B-C,3
5980,O,7,2,DRY,CLASE B-C,3
5981,O,7,2,DRY,CLASE B-C,3
5982,O,7,2,DRY,CLASE B-C,3
5983,O,7,2,DRY,CLASE B-C,3
5984,O,7,2,DRY,CLASE B-C,3
5985,O,7,2,DRY,CLASE B-C,3
5986,O,7,2,DRY,CLASE B-C,3
5987,O,7,2,DRY,CLASE B-C,3
5988,O,7,2,DRY,CLASE B-C,3
5989,O,7,2,DRY,CLASE B-C,3
5990,O,7,2,DRY,CLASE B-C,3
5991,O,7,2,DRY,CLASE B-C,3
5992,O,7,2,DRY,CLASE B-C,3
5993,O,7,2,DRY,CLASE B-C,3
5994,O,7,2,DRY,CLASE B-C,3
5995,O,7,2,DRY,CLASE B-C,3
5996,O,7,2,DRY,CLASE B-C,3
5997,O,7,2,DRY,CLASE B-C,3
5998,O,7,2,DRY,CLASE B-C,3
5999,O,7,2,DRY,CLASE B-C,3
6000,O,7,2,DRY,CLASE B-C,3
6001,O,7,2,DRY,CLASE B-C,3
6002,O,7,2,DRY,CLASE B-C,3
6003,O,7,2,DRY,CLASE B-C,3
6004,O,7,2,DRY,CLASE B-C,3
6005,O,7,2,DRY,CLASE B-C,3
6006,O,7,2,DRY,CLASE B-C,3
6007,O,7,2,DRY,CLASE B-C,3
6008,O,7,2,DRY,CLASE B-C,3
6009,O,7,2,DRY,CLASE B-C,3
6010,O,7,2,DRY,CLASE B-C,3
6011,O,7,2,DRY,CLASE B-C,3
6012,O,7,2,DRY,CLASE B-C,3
6013,O,7,2,DRY,CLASE B-C,3
6014,O,7,2,DRY,CLASE B-C,3
6015,O,7,2,DRY,CLASE B-C,3
6016,O,7,2,DRY,CLASE B-C,3
6017,O,7,2,DRY,CLASE B-C,3
6018,O,7,2,DRY,CLASE B-C,3
6019,O,7,2,DRY,CLASE B-C,3
6020,O,7,2,DRY,CLASE B-C,3
6021,O,7,2,DRY,CLASE B-C,3
6022,O,7,2,DRY,CLASE B-C,3
6023,O,7,2,DRY,CLASE B-C,3
6024,O,7,2,DRY,CLASE B-C,3
6025,O,7,2,DRY,CLASE B-C,3
6026,O,7,2,DRY,CLASE B-C,3
6027,O,7,2,DRY,CLASE B-C,3
6028,O,7,2,DRY,CLASE B-C,3
6029,D,7,2,DRY,CLASE B-C,3
6030,O,7,2,DRY,CLASE B-C,3
6031,O,7,2,DRY,CLASE B-C,3
6032,D,7,2,DRY,CLASE B-C,3
6033,O,7,2,DRY,CLASE B-C,3
6034,O,7,2,DRY,CLASE B-C,3
6035,O,7,2,DRY,CLASE B-C,3
6036,O,7,2,DRY,CLASE B-C,3
6037,O,7,2,DRY,CLASE B-C,3
6038,O,7,2,DRY,CLASE B-C,3
6039,O,7,2,DRY,CLASE B-C,3
6040,O,7,2,DRY,CLASE B-C,3
6041,O,7,2,DRY,CLASE B-C,3
6042,O,7,2,DRY,CLASE B-C,3
6043,O,7,2,DRY,CLASE B-C,3
6044,O,7,2,DRY,CLASE B-C,3
6045,O,7,2,DRY,CLASE B-C,3
6046,O,7,2,DRY,CLASE B-C,3
6047,O,7,2,DRY,CLASE B-C,3
6048,O,7,2,DRY,CLASE B-C,3
6049,O,7,2,DRY,CLASE B-C,3
6050,O,7,2,DRY,CLASE B-C,3
6051,O,7,2,DRY,CLASE B-C,3
6052,O,7,2,DRY,CLASE B-C,3
6053,O,7,2,DRY,CLASE B-C,3
6054,D,7,2,DRY,CLASE B-C,3
6055,O,7,2,DRY,CLASE B-C,3
6056,O,7,2,DRY,CLASE B-C,3
6057,O,7,2,DRY,CLASE B-C,3
6058,D,7,2,DRY,CLASE B-C,3
6059,O,7,2,DRY,CLASE B-C,3
6060,O,7,2,DRY,CLASE B-C,3
6061,O,7,2,DRY,CLASE B-C,3
6062,O,7,2,DRY,CLASE B-C,3
6063,O,7,2,DRY,CLASE B-C,3
6064,O,7,2,DRY,CLASE B-C,3
6065,O,7,2,DRY,CLASE B-C,3
6066,O,7,2,DRY,CLASE B-C,3
6067,O,7,2,DRY,CLASE B-C,3
6068,O,7,2,DRY,CLASE B-C,3
6069,O,7,2,DRY,CLASE B-C,3
6070,O,7,2,DRY,CLASE B-C,3
6071,O,7,2,DRY,CLASE B-C,3
6072,O,7,2,DRY,CLASE A,3
6073,O,7,2,DRY,CLASE B-C,3
6074,O,7,2,DRY,CLASE B-C,3
6075,O,7,2,DRY,CLASE B-C,3
6076,O,7,2,DRY,CLASE B-C,3
6077,O,7,2,DRY,CLASE B-C,3
6078,O,7,2,DRY,CLASE B,3
6079,O,7,2,DRY,CLASE B-C,3
6080,O,7,2,DRY,CLASE B-C,3
6081,O,7,2,DRY,CLASE B-C,3
6082,O,7,2,DRY,CLASE B-C,3
6083,O,7,2,DRY,CLASE B-C,3
6084,O,7,2,DRY,CLASE B-C,3
6085,O,7,2,DRY,CLASE B-C,3
6086,O,7,2,DRY,CLASE B-C,3
6087,O,7,2,DRY,CLASE B-C,3
6088,O,7,2,DRY,CLASE B-C,3
6089,O,7,2,DRY,CLASE B-C,3
6090,O,7,2,DRY,CLASE B-C,3
6091,O,7,2,DRY,CLASE B-C,3
6092,O,7,2,DRY,CLASE B-C,3
6093,O,7,2,DRY,CLASE B-C,3
6094,O,7,2,DRY,CLASE B-C,3
6095,O,7,2,DRY,CLASE B-C,3
6096,D,7,2,DRY,CLASE B-C,3
6097,O,7,2,DRY,CLASE B-C,3
6098,O,7,2,DRY,CLASE B-C,3
6099,O,7,2,DRY,CLASE B-C,3
6100,O,7,2,DRY,CLASE B-C,3
6101,O,7,2,DRY,CLASE B-C,3
6102,O,7,2,DRY,CLASE B-C,3
6103,O,7,2,DRY,CLASE B-C,3
6104,O,7,2,DRY,CLASE B-C,3
6105,O,7,2,DRY,CLASE B-C,3
6106,O,7,2,DRY,CLASE B-C,3
6107,O,7,2,DRY,CLASE B-C,3
6108,O,7,2,DRY,CLASE B-C,3
6109,D,7,2,DRY,CLASE B-C,3
6110,O,7,2,DRY,CLASE B-C,3
6111,O,7,2,DRY,CLASE B-C,3
6112,O,7,2,DRY,CLASE B-C,3
6113,O,7,2,DRY,CLASE B-C,3
6114,O,7,2,DRY,CLASE B-C,3
6115,O,7,2,DRY,CLASE B-C,3
6116,O,7,2,DRY,CLASE B-C,3
6117,O,7,2,DRY,CLASE B-C,3
6118,O,7,2,DRY,CLASE B-C,3
6119,O,7,2,DRY,CLASE B-C,3
6120,O,7,2,DRY,CLASE B-C,3
6121,O,7,2,DRY,CLASE B-C,3
6122,D,7,2,DRY,CLASE B-C,3
6123,I,7,2,DRY,CLASE B-C,3
6124,O,7,2,DRY,CLASE B-C,3
6125,O,7,2,DRY,CLASE B-C,3
6126,O,7,2,DRY,CLASE B-C,3
6127,O,7,2,DRY,CLASE B-C,3
6128,O,7,2,DRY,CLASE B-C,3
6129,O,7,2,DRY,CLASE B-C,3
6130,D,7,2,DRY,CLASE B-C,3
6131,O,7,2,DRY,CLASE B-C,3
6132,O,7,2,DRY,CLASE B-C,3
6133,O,7,2,DRY,INSPECTION,3
6134,O,7,2,DRY,CLASE B-C,3
6135,O,7,2,DRY,CLASE B-C,3
6136,O,7,2,DRY,CLASE B-C,3
6137,O,7,2,DRY,CLASE B-C,3
6138,O,7,2,DRY,CLASE B-C,3
6139,O,7,2,DRY,CLASE B-C,3
6140,O,7,2,DRY,CLASE B-C,3
6141,O,7,2,DRY,CLASE B-C,3
6142,O,7,2,DRY,CLASE B-C,3
6143,O,7,2,DRY,CLASE B-C,3
6144,I,7,2,DRY,INSPECTION,3
6145,O,7,2,DRY,CLASE B-C,3
6146,O,7,2,DRY,CLASE B-C,3
6147,D,7,2,DRY,CLASE B-C,3
6148,O,7,2,DRY,CLASE B-C,3
6149,O,7,2,DRY,CLASE D,3
6150,D,7,2,DRY,CLASE B-C,3
6151,D,7,2,DRY,CLASE B-C,3
6152,O,7,2,DRY,CLASE B-C,3
6153,O,7,2,DRY,CLASE B-C,3
6154,O,7,2,DRY,CLASE B-C,3
6155,O,7,2,DRY,CLASE A,3
6156,O,7,2,DRY,CLASE B-C,3
6157,O,7,2,DRY,CLASE B-C,3
6158,O,7,2,DRY,CLASE B-C,3
6159,O,7,2,DRY,CLASE B-C,3
6160,O,7,2,DRY,CLASE B-C,3
6161,O,7,2,DRY,CLASE B-C,3
